moped_component_id,component_name,component_name_full,component_subtype,component_work_types,type_name,line_geometry,substantial_completion_date,pre_annualized_crash_rate,post_annualized_crash_rate,delta_crash_rate,pre_annualized_fatal_crash_rate,post_annualized_fatal_crash_rate,delta_fatal_crash_rate,pre_annualized_injury_rate,post_annualized_injury_rate,delta_injury_rate,pre_annualized_death_rate,post_annualized_death_rate,delta_death_rate,pre_annualized_cost,post_annualized_cost,delta_comp_cost
2585,Trail,Trail - Shared Use Path (Paved),Shared Use Path (Paved),NA,NA,"MULTILINESTRING ((621050.990878258 3338728.319104457, 621050.7024911088 3338735.963289576, 621046.3137195911 3338755.832877947, 621004.4395566827 3338824.800528386, 620928.2639176947 3338929.702486908, 620832.2622151986 3339075.765645448, 620831.8025644349 3339101.248728808, 620840.4922900045 3339117.355056846, 620860.0238102218 3339136.159453491, 620873.1245136141 3339134.197406214, 620890.4890889097 3339123.176028763, 620896.9617352359 3339111.10450895))",2023-06-07 05:00:00+00:00,0.1280137856506564,2.1448495228774163,2.01683573722676,0.0,0.0,0.0,0.0,1.0724247614387081,1.0724247614387081,0.0,0.0,0.0,6528.703068183478,413955.9579153413,407427.2548471578
2587,Bike Lane,Bike Lane - Buffered,Buffered,NA,NA,"MULTILINESTRING ((633708.3915654582 3361503.356133947, 633807.5828318014 3361462.459001868, 634072.9881678955 3361409.372394884, 634735.2267256271 3361276.19420525, 634831.2476747358 3361235.652851932, 634875.2860248124 3361202.09631312, 634914.1057351104 3361157.173878538, 634961.6275546609 3361096.905711776, 635009.2735153581 3361046.795708141, 635052.0576665814 3361014.524298885, 635121.4756862593 3360979.387631021, 635608.4699139921 3360716.908010408, 635660.9168136227 3360695.948006611, 635735.5612693391 3360672.811783316, 636057.390726021 3360612.366659031, 636198.1172343126 3360592.867755767))",2015-11-01 05:00:00+00:00,0.2774753102051152,0.2068115826789336,-0.07066372752618158,0.0,0.0025532294157893038,0.0025532294157893038,0.1040532413269182,0.16340668261051544,0.059353441283597236,0.0,0.0025532294157893038,0.0025532294157893038,43702.36135730564,75851.33948426864,32148.978126962997
2588,Crossing Island,Crossing Island - Ped,Ped,NA,NA,"LINESTRING (611403.0605026361 3343197.398630375, 611402.9260542904 3343196.033002165, 611402.5277093829 3343194.719775287, 611401.8808350069 3343193.509646533, 611401.0102768692 3343192.448864875, 611399.949502068 3343191.578336066, 611398.739273028 3343190.931503293, 611397.4261199157 3343190.533112453, 611396.0605175268 3343190.398639446, 611394.6948753253 3343190.533161371, 611393.3817075669 3343190.931448775, 611392.1715124225 3343191.57827658, 611391.1107462469 3343192.448846834, 611390.2402745585 3343193.509659642, 611389.5933373026 3343194.719822509, 611389.1950484542 3343196.032929441, 611389.0605515282 3343197.398593875, 611389.1950015707 3343198.764221866, 611389.5933478845 3343200.077448222, 611390.2402231625 3343201.287576233, 611391.1107815626 3343202.348357037, 611392.171555947 3343203.218885015, 611393.3817839519 3343203.865717103, 611394.6948393206 3343204.264106529, 611396.0605362323 3343204.3985804, 611397.4261767373 3343204.264058692, 611398.7393430904 3343203.865771811, 611399.9495373317 3343203.218944747, 611401.0103032448 3343202.348375348, 611401.8807753501 3343201.287563371, 611402.5277136412 3343200.07740119, 611402.9260039839 3343198.764294694, 611403.0605026361 3343197.398630375)",2023-09-07 05:00:00+00:00,0.12997257024241976,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,6628.601082363407,NA,NA
2589,Bike Lane,Bike Lane - Protected One-Way,Protected One-Way,New,NA,"MULTILINESTRING ((617714.0208407528 3341250.600053553, 617389.9169923167 3341323.61516387, 617180.9014272133 3341475.220389656, 616630.7997805832 3341764.808772289, 616574.22306447 3341759.152143051, 616574.5365787593 3341758.830837504))",2023-12-08 06:00:00+00:00,0.14004117435992702,1.8998699609882965,1.7598287866283695,0.0,0.0,0.0,0.11649442822861186,0.9499349804941483,0.8334405522655364,0.0,0.0,0.0,47714.38277904027,318228.2184655396,270513.83568649937
2590,Crossing Island,Crossing Island - Ped,Ped,New,NA,"LINESTRING (616735.2777064834 3341714.672805077, 616735.1432169126 3341713.307198194, 616734.744859783 3341711.99397787, 616734.0979802704 3341710.783848959, 616733.2274057623 3341709.723073009, 616732.1666863905 3341708.852462641, 616730.9564774297 3341708.20559093, 616729.6433032218 3341707.807337359, 616728.2777399693 3341707.672760097, 616726.9121030265 3341707.807293041, 616725.5989184873 3341708.205621174, 616724.3886996633 3341708.85254358, 616723.3279243654 3341709.723062751, 616722.4573830691 3341710.783807877, 616721.8105318276 3341711.994014843, 616721.4122231561 3341713.307175279, 616721.2777245105 3341714.672799482, 616721.4122157749 3341716.038406144, 616721.8105743093 3341717.351625946, 616722.45745472 3341718.561754112, 616723.3279332232 3341719.622528183, 616724.388748437 3341720.493138746, 616725.5989563614 3341721.140009773, 616726.9120328076 3341721.538261887, 616728.2776906001 3341721.672840061, 616729.6433258492 3341721.538307338, 616730.9565089839 3341721.139979726, 616732.1667269071 3341720.493058066, 616733.2274056852 3341719.622538723, 616734.0979474031 3341718.561794429, 616734.7448959433 3341717.351589171, 616735.143206113 3341716.038429168, 616735.2777064834 3341714.672805077)",2023-12-08 06:00:00+00:00,0.25413115324404245,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,12960.688815446165,NA,NA
2591,Intersection,Intersection - Improvement,Improvement,NA,NA,"LINESTRING (616893.2059180794 3341631.514314668, 616893.0713502595 3341630.148704389, 616892.6730082489 3341628.835477977, 616892.0261403755 3341627.625339492, 616891.1556698504 3341626.564551877, 616890.0948565305 3341625.694035986, 616888.8846467114 3341625.047146912, 616887.5715635859 3341624.64887563, 616886.2058947671 3341624.514277953, 616884.8402447548 3341624.6487916, 616883.5271389658 3341625.047213116, 616882.3169023547 3341625.694007774, 616881.2561049982 3341626.564623038, 616880.3856379872 3341627.625357219, 616879.7387645093 3341628.835555435, 616879.3404341912 3341630.14871067, 616879.2059153303 3341631.514333433, 616879.3403885794 3341632.879942463, 616879.738733175 3341634.193057529, 616880.3856007661 3341635.403306094, 616881.256167814 3341636.464093883, 616882.3168844491 3341637.334607916, 616883.5270932306 3341637.981496306, 616884.8402711236 3341638.379768182, 616886.2059382176 3341638.514365745, 616887.5714902707 3341638.379851294, 616888.8846909207 3341637.981431328, 616890.0949266324 3341637.334637413, 616891.155627466 3341636.464021976, 616892.0261911631 3341635.403289653, 616892.6730656787 3341634.193092121, 616893.0713974927 3341632.879937316, 616893.2059180794 3341631.514314668)",2023-12-08 06:00:00+00:00,0.15786061588330633,1.7087719298245616,1.5509113139412554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18114.5056726094,174294.73684210528,156180.23116949588
2592,Crossing Island,Crossing Island - Ped,Ped,New,NA,"LINESTRING (617263.4284225028 3341420.646067407, 617263.2938966055 3341419.280451607, 617262.8955881664 3341417.967321792, 617262.248746543 3341416.757160921, 617261.378196495 3341415.696342588, 617260.3173897562 3341414.825790848, 617259.107174928 3341414.178971968, 617257.7940777169 3341413.780656837, 617256.4283839063 3341413.646124598, 617255.0627975492 3341413.780594095, 617253.7496515944 3341414.178972381, 617252.5394638935 3341414.825839266, 617251.4787123929 3341415.696421061, 617250.6080964133 3341416.757126172, 617249.9612662257 3341417.967304905, 617249.5628846951 3341419.280447952, 617249.4284146192 3341420.646068343, 617249.5629410257 3341422.011794745, 617249.9612508679 3341423.324924037, 617250.6080933879 3341424.535084165, 617251.4786436954 3341425.595901643, 617252.5394500121 3341426.466452552, 617253.7496638038 3341427.113270749, 617255.0627595179 3341427.511585447, 617256.4284516014 3341427.646117575, 617257.7940362677 3341427.511648299, 617259.1071808194 3341427.113270537, 617260.3173676201 3341426.466404396, 617261.3781188625 3341425.595823453, 617262.2487352638 3341424.535119175, 617262.8955664906 3341423.324941125, 617263.2939495167 3341422.011798508, 617263.4284225028 3341420.646067407)",2023-12-08 06:00:00+00:00,0.14327743453957045,NA,NA,0.0,NA,NA,0.14327743453957045,NA,NA,0.0,NA,NA,55305.0897322742,NA,NA
2593,Crossing Island,Crossing Island - Ped,Ped,New,NA,"LINESTRING (617593.5612931065 3341277.101786572, 617593.4268054252 3341275.736165747, 617593.028434793 3341274.422911257, 617592.3815231898 3341273.212729231, 617591.5109906343 3341272.151995074, 617590.4502905183 3341271.28141221, 617589.240077321 3341270.634556908, 617587.9268766888 3341270.236201457, 617586.5612622944 3341270.10174042, 617585.195651176 3341270.236280296, 617583.8824746442 3341270.634619892, 617582.6722505395 3341271.281451332, 617581.6115544724 3341272.152003322, 617580.7409898792 3341273.212795239, 617580.094114818 3341274.422955681, 617579.6957852249 3341275.736088924, 617579.5612730669 3341277.101706354, 617579.6957624402 3341278.467326957, 617580.0941344753 3341279.780580925, 617580.7409507108 3341280.990761173, 617581.611579792 3341282.051495509, 617582.6722794847 3341282.922077542, 617583.8824916441 3341283.568932161, 617585.1956907815 3341283.967287182, 617586.5613034501 3341284.101748104, 617587.9269128765 3341283.967208451, 617589.2400880043 3341283.568869377, 617590.450311209 3341282.92203868, 617591.5110070194 3341282.051487545, 617592.3815720358 3341280.99069646, 617593.0284481337 3341279.780536701, 617593.4267792227 3341278.467403888, 617593.5612931065 3341277.101786572)",2023-12-08 06:00:00+00:00,0.10754508649245491,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
2594,Intersection,Intersection - Improvement,Improvement,New,NA,"LINESTRING (617625.6192846496 3345312.135747829, 617625.4847810812 3345310.770116352, 617625.0863918585 3345309.457068274, 617624.4395543593 3345308.24675714, 617623.568981156 3345307.186000213, 617622.5082086449 3345306.315502663, 617621.2980704315 3345305.668621957, 617619.9848796402 3345305.270350785, 617618.6192907901 3345305.135753097, 617617.2536017136 3345305.270267619, 617615.9404182022 3345305.66858514, 617614.7302386626 3345306.315509257, 617613.669528279 3345307.186046532, 617612.7989713441 3345308.246828607, 617612.1521144924 3345309.45698434, 617611.7537093292 3345310.770117072, 617611.6192146181 3345312.135851023, 617611.7537198835 3345313.501482277, 617612.1521105096 3345314.814529833, 617612.7989489103 3345316.024840219, 617613.6695223695 3345317.085596296, 617614.7302944592 3345317.956093012, 617615.9404316333 3345318.602973033, 617617.2536209265 3345319.001243771, 617618.6192080482 3345319.135841345, 617619.9848954289 3345319.001327046, 617621.2980787273 3345318.602899224, 617622.5082561737 3345317.956086677, 617623.5689663014 3345317.085550256, 617624.4395236589 3345316.024769013, 617625.0863815501 3345314.814613966, 617625.4847882112 3345313.501481665, 617625.6192846496 3345312.135747829)",2024-06-06 05:00:00+00:00,0.08306406526868372,NA,NA,0.0,NA,NA,0.08306406526868372,NA,NA,0.0,NA,NA,19353.92720760331,NA,NA
2595,Bike Lane,Bike Lane - Protected One-Way,Protected One-Way,New,NA,"MULTILINESTRING ((617633.6183834714 3345214.981750505, 617646.9841505105 3345117.588500099), (617455.6543851931 3345493.932731356, 617539.9825236743 3345447.177802482), (617539.9825236743 3345447.177802482, 617569.5137662027 3345430.6476443, 617576.2963390723 3345426.397832501, 617580.0814781887 3345423.445878117, 617584.1612637049 3345419.942902948, 617590.0956277226 3345414.021428093, 617595.463326858 3345407.096332745, 617599.8675320551 3345400.271726869, 617602.0334265903 3345395.750661861, 617603.8060645523 3345392.001234162, 617606.1906172681 3345385.044096731, 617607.6959954166 3345379.296725767, 617608.5110878608 3345375.093662326, 617618.6192495386 3345312.135797189), (617618.6192495386 3345312.135797189, 617633.6183834714 3345214.981750505), (617646.9841505105 3345117.588500099, 617660.8322373837 3345029.067439598), (617660.8322373837 3345029.067439598, 617661.165241812 3345015.992212511, 617663.3486113289 3344982.986150816, 617664.0201078505 3344974.237217985, 617664.7771209681 3344966.486740241, 617666.2173072591 3344957.856905848, 617668.5319475571 3344948.460608028, 617674.8863253038 3344930.35157796))",2024-06-06 05:00:00+00:00,0.12408217667733133,13.632970451010886,13.508888274333554,0.0,0.0,0.0,0.09054645325102557,0.0,-0.09054645325102557,0.0,0.0,0.0,26912.418049610376,1390562.9860031104,1363650.5679535
2596,Intersection,Intersection - Improvement,Improvement,New,NA,"MULTILINESTRING ((617653.9841182622 3345117.58846287, 617653.8496145298 3345116.222831371, 617653.4513177656 3345114.909672935, 617652.804469499 3345113.699471539, 617651.9338824775 3345112.638713039, 617650.8731886686 3345111.768214531, 617649.6629336554 3345111.121330458, 617648.3498162816 3345110.723057731, 617646.9841070108 3345110.588456263, 617645.6184895409 3345110.722969025, 617644.3053769472 3345111.121395667, 617643.095175911 3345111.768206386, 617642.0344451397 3345112.638741349, 617641.1638709058 3345113.699521463, 617640.5170005081 3345114.909675661, 617640.1186811137 3345116.222919202, 617639.9841829506 3345117.588541804, 617640.1186883785 3345118.954173079, 617640.5169865475 3345120.267330992, 617641.1638357129 3345121.477531644, 617642.0344229939 3345122.538289288, 617643.095116379 3345123.408786964, 617644.3053703527 3345124.055670355, 617645.6184862286 3345124.453942649, 617646.9841937711 3345124.588544003, 617648.3498095466 3345124.454031463, 617649.6629207333 3345124.055605345, 617650.8731208718 3345123.408795371, 617651.9338513836 3345122.538261263, 617652.8044260402 3345121.47748198, 617653.4512974771 3345120.267328467, 617653.8496183696 3345118.954085358, 617653.9841182622 3345117.58846287), (617640.6183848494 3345214.981707735, 617640.4838813028 3345213.616076234, 617640.0855871226 3345212.302918048, 617639.4386475078 3345211.09271611, 617638.5681637143 3345210.031959361, 617637.5073825127 3345209.161460734, 617636.2971378404 3345208.514577735, 617634.984031914 3345208.116306203, 617633.6184309893 3345207.981707041, 617632.2527296001 3345208.116220064, 617630.9396290495 3345208.514647976, 617629.7294393163 3345209.161459892, 617628.6686224496 3345210.031994901, 617627.7980567922 3345211.092775933, 617627.1511930802 3345212.302930852, 617626.7528794184 3345213.616064067, 617626.6183822837 3345214.981797747, 617626.7528875272 3345216.347429029, 617627.1511831097 3345217.66058669, 617627.7981236259 3345218.870787882, 617628.6686076778 3345219.931543776, 617629.7293884578 3345220.802041572, 617630.9396320893 3345221.448923886, 617632.2527365192 3345221.847194985, 617633.6183357132 3345221.981794036, 617634.9840354091 3345221.847281234, 617636.2971345549 3345221.448853845, 617637.5074196185 3345220.802043708, 617638.5681399961 3345219.931508519, 617639.4387060765 3345218.87072832, 617640.0855708265 3345217.660574086, 617640.4838871784 3345216.347330478, 617640.6183848494 3345214.981707735))",2024-06-06 05:00:00+00:00,0.13229501516729297,NA,NA,0.0,NA,NA,0.08819667677819532,NA,NA,0.0,NA,NA,27296.871462851454,NA,NA
2599,Intersection,Intersection - Improvement,Improvement,New,NA,"LINESTRING (619254.2586760542 3349786.345988076, 619254.1241712583 3349784.98031688, 619253.7257818204 3349783.667185894, 619253.0789279233 3349782.456973363, 619252.2084028105 3349781.39628045, 619251.1476274474 3349780.525706323, 619249.937410894 3349779.878837069, 619248.624334367 3349779.480454641, 619247.2586410299 3349779.345959627, 619245.8929951423 3349779.480470997, 619244.5798848335 3349779.878797774, 619243.3696945914 3349780.525750509, 619242.3088763778 3349781.396232193, 619241.4383911861 3349782.456994659, 619240.7914905532 3349783.667168603, 619240.3931164333 3349784.980362971, 619240.258636195 3349786.345981235, 619240.3931426891 3349787.711652209, 619240.7915335323 3349789.024782669, 619241.4383883311 3349790.234994452, 619242.3089137005 3349791.295686509, 619243.3696886392 3349792.166259804, 619244.5799041505 3349792.813128373, 619245.8929791778 3349793.211510369, 619247.2586707821 3349793.34600527, 619248.6243149716 3349793.211494122, 619249.9374238751 3349792.813167871, 619251.1476132155 3349792.166215882, 619252.2084311713 3349791.295735055, 619253.0789167874 3349790.234973422, 619253.7258184636 3349789.024800162, 619254.1241940846 3349787.711606227, 619254.2586760542 3349786.345988076)",2024-07-05 05:00:00+00:00,0.10800754056751395,NA,NA,0.0,NA,NA,0.054003770283756976,NA,NA,0.0,NA,NA,18091.263045058586,NA,NA
2602,Pedestrian,Pedestrian - Crossing Improvements,Crossing Improvements,NA,NA,"LINESTRING (619658.2210975089 3361053.977392868, 619658.0865699982 3361052.6116864, 619657.6882314556 3361051.298611248, 619657.0413878346 3361050.088324861, 619656.1708000625 3361049.027652569, 619655.110044299 3361048.157087838, 619653.8998844331 3361047.510220176, 619652.586659195 3361047.111833092, 619651.2210390149 3361046.977336232, 619649.8554412262 3361047.111850231, 619648.5423003569 3361047.510187694, 619647.3320477041 3361048.157052686, 619646.2712794536 3361049.027574795, 619645.4007265143 3361050.088395235, 619644.7538994561 3361051.298538689, 619644.3555254462 3361052.611723799, 619644.221056814 3361053.977355325, 619644.3555872503 3361055.342950741, 619644.7539259857 3361056.656136192, 619645.4007717302 3361057.866311001, 619646.2713585427 3361058.927093261, 619647.3321138786 3361059.797657155, 619648.5422726969 3361060.44452413, 619649.8554003349 3361060.842909724, 619651.2210187766 3361060.977406471, 619652.5867109543 3361060.842893753, 619653.8998504126 3361060.444556814, 619655.1100060671 3361059.797691516, 619656.1707740579 3361058.927170266, 619657.0413274248 3361057.866350666, 619657.6882528393 3361056.656098127, 619658.0865310464 3361055.343023222, 619658.2210975089 3361053.977392868)",2023-08-28 05:00:00+00:00,0.12145816302495392,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,12388.7326285453,NA,NA
